StudentID,CourseID
20180014,20
20180014,21
20180014,22
20180014,25
20180014,176
20180014,177
20180014,178
20180014,6
20180014,12
20180014,17
20180014,23
20180014,24
20180014,26
20180014,27
20180014,29
20180014,32
20180014,40
20180014,48
20180014,49
20180014,50
20180014,51
20180014,52
20180014,53
20180014,55
20180014,56
20180014,57
20180014,75
20180014,82
20180014,63
20180014,67
20180014,65
20180014,69
20180014,73
20180014,58
20180018,1
20180018,2
20180018,3
20180018,4
20180018,5
20180018,7
20180018,8
20180018,9
20180018,10
20180018,11
20180018,13
20180018,14
20180018,15
20180018,16
20180018,18
20180018,19
20180018,20
20180018,21
20180018,22
20180018,25
20180018,176
20180018,177
20180018,178
20180018,6
20180018,12
20180018,17
20180018,23
20180018,24
20180018,26
20180018,27
20180018,29
20180018,32
20180018,40
20180018,48
20180018,49
20180018,50
20180018,51
20180018,52
20180018,53
20180018,55
20180018,56
20180018,57
20180018,75
20180018,82
20180018,63
20180018,72
20180018,59
20180018,68
20180018,73
20180018,69
20180026,1
20180026,2
20180026,3
20180026,4
20180026,5
20180026,7
20180026,8
20180026,9
20180026,10
20180026,11
20180026,13
20180026,14
20180026,15
20180026,16
20180026,18
20180026,19
20180026,20
20180026,21
20180026,22
20180026,25
20180026,176
20180026,177
20180026,178
20180026,6
20180026,12
20180026,17
20180026,23
20180026,24
20180026,26
20180026,27
20180026,29
20180026,32
20180026,40
20180026,48
20180026,49
20180026,50
20180026,51
20180026,52
20180026,53
20180026,55
20180026,56
20180026,57
20180026,75
20180026,82
20180026,61
20180026,65
20180026,69
20180026,58
20180026,73
20180026,62
20180033,1
20180033,2
20180033,3
20180033,4
20180033,5
20180033,7
20180033,8
20180033,9
20180033,10
20180033,11
20180033,13
20180033,14
20180033,15
20180033,16
20180033,18
20180033,19
20180033,20
20180033,21
20180033,22
20180033,25
20180033,176
20180033,177
20180033,178
20180033,6
20180033,12
20180033,17
20180033,23
20180033,24
20180033,26
20180033,27
20180033,29
20180033,32
20180033,40
20180033,48
20180033,49
20180033,50
20180033,51
20180033,52
20180033,53
20180033,55
20180033,56
20180033,57
20180033,75
20180033,82
20180033,70
20180033,63
20180033,67
20180033,65
20180033,66
20180033,74
20180038,1
20180038,2
20180038,3
20180038,4
20180038,5
20180038,7
20180038,8
20180038,9
20180038,10
20180038,11
20180038,13
20180038,14
20180038,15
20180038,16
20180038,18
20180038,19
20180038,20
20180038,21
20180038,22
20180038,25
20180038,176
20180038,177
20180038,178
20180038,6
20180038,12
20180038,17
20180038,23
20180038,24
20180038,26
20180038,27
20180038,29
20180038,32
20180038,40
20180038,48
20180038,49
20180038,50
20180038,51
20180038,52
20180038,53
20180038,55
20180038,56
20180038,57
20180038,75
20180038,82
20180038,65
20180038,63
20180038,70
20180038,58
20180038,59
20180038,68
20180047,1
20180047,2
20180047,3
20180047,4
20180047,5
20180047,7
20180047,8
20180047,9
20180047,10
20180047,11
20180047,13
20180047,14
20180047,15
20180047,16
20180047,18
20180047,19
20180047,20
20180047,21
20180047,22
20180047,25
20180047,176
20180047,177
20180047,178
20180047,6
20180047,12
20180047,17
20180047,23
20180047,24
20180047,26
20180047,27
20180047,29
20180047,32
20180047,40
20180047,48
20180047,49
20180047,50
20180047,51
20180047,52
20180047,53
20180047,55
20180047,56
20180047,57
20180047,75
20180047,82
20180047,73
20180047,67
20180047,69
20180047,71
20180047,68
20180047,60
20180048,1
20180048,2
20180048,3
20180048,4
20180048,5
20180048,7
20180048,8
20180048,9
20180048,10
20180048,11
20180048,13
20180048,14
20180048,15
20180048,16
20180048,18
20180048,19
20180048,20
20180048,21
20180048,22
20180048,25
20180048,176
20180048,177
20180048,178
20180048,6
20180048,12
20180048,17
20180048,23
20180048,24
20180048,26
20180048,27
20180048,29
20180048,32
20180048,40
20180048,48
20180048,49
20180048,50
20180048,51
20180048,52
20180048,53
20180048,55
20180048,56
20180048,57
20180048,75
20180048,82
20180048,71
20180048,69
20180048,64
20180048,59
20180048,65
20180048,72
20180051,1
20180051,2
20180051,3
20180051,4
20180051,5
20180051,7
20180051,8
20180051,9
20180051,10
20180051,11
20180051,13
20180051,14
20180051,15
20180051,16
20180051,18
20180051,19
20180051,20
20180051,21
20180051,22
20180051,25
20180051,176
20180051,177
20180051,178
20180051,6
20180051,12
20180051,17
20180051,23
20180051,24
20180051,26
20180051,27
20180051,29
20180051,32
20180051,40
20180051,48
20180051,49
20180051,50
20180051,51
20180051,52
20180051,53
20180051,55
20180051,56
20180051,57
20180051,75
20180051,82
20180051,74
20180051,62
20180051,59
20180051,60
20180051,63
20180051,64
20180054,1
20180054,2
20180054,3
20180054,4
20180054,5
20180054,7
20180054,8
20180054,9
20180054,10
20180054,11
20180054,13
20180054,14
20180054,15
20180054,16
20180054,18
20180054,19
20180054,20
20180054,21
20180054,22
20180054,25
20180054,176
20180054,177
20180054,178
20180054,6
20180054,12
20180054,17
20180054,23
20180054,24
20180054,26
20180054,27
20180054,29
20180054,32
20180054,40
20180054,48
20180054,49
20180054,50
20180054,51
20180054,52
20180054,53
20180054,55
20180054,56
20180054,57
20180054,75
20180054,82
20180054,61
20180054,63
20180054,65
20180054,72
20180054,71
20180054,67
20180056,1
20180056,2
20180056,3
20180056,4
20180056,5
20180056,7
20180056,8
20180056,9
20180056,10
20180056,11
20180056,13
20180056,14
20180056,15
20180056,16
20180056,18
20180056,19
20180056,20
20180056,21
20180056,22
20180056,25
20180056,176
20180056,177
20180056,178
20180056,6
20180056,12
20180056,17
20180056,23
20180056,24
20180056,26
20180056,27
20180056,29
20180056,32
20180056,40
20180056,48
20180056,49
20180056,50
20180056,51
20180056,52
20180056,53
20180056,55
20180056,56
20180056,57
20180056,75
20180056,82
20180056,69
20180056,72
20180056,63
20180056,67
20180056,58
20180056,65
20180063,1
20180063,2
20180063,3
20180063,4
20180063,5
20180063,7
20180063,8
20180063,9
20180063,10
20180063,11
20180063,13
20180063,14
20180063,15
20180063,16
20180063,18
20180063,19
20180063,20
20180063,21
20180063,22
20180063,25
20180063,176
20180063,177
20180063,178
20180063,6
20180063,12
20180063,17
20180063,23
20180063,24
20180063,26
20180063,27
20180063,29
20180063,32
20180063,40
20180063,48
20180063,49
20180063,50
20180063,51
20180063,52
20180063,53
20180063,55
20180063,56
20180063,57
20180063,75
20180063,82
20180063,70
20180063,66
20180063,69
20180063,62
20180063,63
20180063,65
20180064,1
20180064,2
20180064,3
20180064,4
20180064,5
20180064,7
20180064,8
20180064,9
20180064,10
20180064,11
20180064,13
20180064,14
20180064,15
20180064,16
20180064,18
20180064,19
20180064,20
20180064,21
20180064,22
20180064,25
20180064,176
20180064,177
20180064,178
20180064,6
20180064,12
20180064,17
20180064,23
20180064,24
20180064,26
20180064,27
20180064,29
20180064,32
20180064,40
20180064,48
20180064,49
20180064,50
20180064,51
20180064,52
20180064,53
20180064,55
20180064,56
20180064,57
20180064,75
20180064,82
20180064,71
20180064,69
20180064,63
20180064,62
20180064,65
20180064,70
20180073,1
20180073,2
20180073,3
20180073,4
20180073,5
20180073,7
20180073,8
20180073,9
20180073,10
20180073,11
20180073,13
20180073,14
20180073,15
20180073,16
20180073,18
20180073,19
20180073,20
20180073,21
20180073,22
20180073,25
20180073,176
20180073,177
20180073,178
20180073,6
20180073,12
20180073,17
20180073,23
20180073,24
20180073,26
20180073,27
20180073,29
20180073,32
20180073,40
20180073,48
20180073,49
20180073,50
20180073,51
20180073,52
20180073,53
20180073,55
20180073,56
20180073,57
20180073,75
20180073,82
20180073,62
20180073,71
20180073,67
20180073,70
20180073,63
20180073,69
20180077,1
20180077,2
20180077,3
20180077,4
20180077,5
20180077,7
20180077,8
20180077,9
20180077,10
20180077,11
20180077,13
20180077,14
20180077,15
20180077,16
20180077,18
20180077,19
20180077,20
20180077,21
20180077,22
20180077,25
20180077,176
20180077,177
20180077,178
20180077,6
20180077,12
20180077,17
20180077,23
20180077,24
20180077,26
20180077,27
20180077,29
20180077,32
20180077,40
20180077,48
20180077,49
20180077,50
20180077,51
20180077,52
20180077,53
20180077,55
20180077,56
20180077,57
20180077,75
20180077,82
20180077,70
20180077,58
20180077,63
20180077,74
20180077,60
20180077,68
20180080,1
20180080,2
20180080,3
20180080,4
20180080,5
20180080,7
20180080,8
20180080,9
20180080,10
20180080,11
20180080,13
20180080,14
20180080,15
20180080,16
20180080,18
20180080,19
20180080,20
20180080,21
20180080,22
20180080,25
20180080,176
20180080,177
20180080,178
20180080,6
20180080,12
20180080,17
20180080,23
20180080,24
20180080,26
20180080,27
20180080,29
20180080,32
20180080,40
20180080,48
20180080,49
20180080,50
20180080,51
20180080,52
20180080,53
20180080,55
20180080,56
20180080,57
20180080,75
20180080,82
20180080,61
20180080,58
20180080,73
20180080,68
20180080,64
20180080,66
20180086,1
20180086,2
20180086,3
20180086,4
20180086,5
20180086,7
20180086,8
20180086,9
20180086,10
20180086,11
20180086,13
20180086,14
20180086,15
20180086,16
20180086,18
20180086,19
20180086,20
20180086,21
20180086,22
20180086,25
20180086,176
20180086,177
20180086,178
20180086,6
20180086,12
20180086,17
20180086,23
20180086,24
20180086,26
20180086,27
20180086,29
20180086,32
20180086,40
20180086,48
20180086,49
20180086,50
20180086,51
20180086,52
20180086,53
20180086,55
20180086,56
20180086,57
20180086,75
20180086,82
20180086,63
20180086,59
20180086,73
20180086,64
20180086,60
20180086,70
20180113,1
20180113,2
20180113,3
20180113,4
20180113,5
20180113,7
20180113,8
20180113,9
20180113,10
20180113,11
20180113,13
20180113,14
20180113,15
20180113,16
20180113,18
20180113,19
20180113,20
20180113,21
20180113,22
20180113,25
20180113,176
20180113,177
20180113,178
20180113,6
20180113,12
20180113,17
20180113,23
20180113,24
20180113,26
20180113,27
20180113,29
20180113,32
20180113,40
20180113,48
20180113,49
20180113,50
20180113,51
20180113,52
20180113,53
20180113,55
20180113,56
20180113,57
20180113,75
20180113,82
20180113,68
20180113,63
20180113,64
20180113,65
20180113,60
20180113,72
20180119,1
20180119,2
20180119,3
20180119,4
20180119,5
20180119,7
20180119,8
20180119,9
20180119,10
20180119,11
20180119,13
20180119,14
20180119,15
20180119,16
20180119,18
20180119,19
20180119,20
20180119,21
20180119,22
20180119,25
20180119,176
20180119,177
20180119,178
20180119,6
20180119,12
20180119,17
20180119,23
20180119,24
20180119,26
20180119,27
20180119,29
20180119,32
20180119,40
20180119,48
20180119,49
20180119,50
20180119,51
20180119,52
20180119,53
20180119,55
20180119,56
20180119,57
20180119,75
20180119,82
20180119,61
20180119,74
20180119,58
20180119,62
20180119,70
20180119,60
20180126,1
20180126,2
20180126,3
20180126,4
20180126,5
20180126,7
20180126,8
20180126,9
20180126,10
20180126,11
20180126,13
20180126,14
20180126,15
20180126,16
20180126,18
20180126,19
20180126,20
20180126,21
20180126,22
20180126,25
20180126,176
20180126,177
20180126,178
20180126,6
20180126,12
20180126,17
20180126,23
20180126,24
20180126,26
20180126,27
20180126,29
20180126,32
20180126,40
20180126,48
20180126,49
20180126,50
20180126,51
20180126,52
20180126,53
20180126,55
20180126,56
20180126,57
20180126,75
20180126,82
20180126,61
20180126,62
20180126,64
20180126,67
20180126,74
20180126,68
20180128,1
20180128,2
20180128,3
20180128,4
20180128,5
20180128,7
20180128,8
20180128,9
20180128,10
20180128,11
20180128,13
20180128,14
20180128,15
20180128,16
20180128,18
20180128,19
20180128,20
20180128,21
20180128,22
20180128,25
20180128,176
20180128,177
20180128,178
20180128,6
20180128,12
20180128,17
20180128,23
20180128,24
20180128,26
20180128,27
20180128,29
20180128,32
20180128,40
20180128,48
20180128,49
20180128,50
20180128,51
20180128,52
20180128,53
20180128,55
20180128,56
20180128,57
20180128,75
20180128,82
20180128,62
20180128,72
20180128,69
20180128,60
20180128,61
20180128,66
20180129,1
20180129,2
20180129,3
20180129,4
20180129,5
20180129,7
20180129,8
20180129,9
20180129,10
20180129,11
20180129,13
20180129,14
20180129,15
20180129,16
20180129,18
20180129,19
20180129,20
20180129,21
20180129,22
20180129,25
20180129,176
20180129,177
20180129,178
20180129,6
20180129,12
20180129,17
20180129,23
20180129,24
20180129,26
20180129,27
20180129,29
20180129,32
20180129,40
20180129,48
20180129,49
20180129,50
20180129,51
20180129,52
20180129,53
20180129,55
20180129,56
20180129,57
20180129,75
20180129,82
20180129,70
20180129,65
20180129,66
20180129,72
20180129,67
20180129,62
20180140,1
20180140,2
20180140,3
20180140,4
20180140,5
20180140,7
20180140,8
20180140,9
20180140,10
20180140,11
20180140,13
20180140,14
20180140,15
20180140,16
20180140,18
20180140,19
20180140,20
20180140,21
20180140,22
20180140,25
20180140,176
20180140,177
20180140,178
20180140,6
20180140,12
20180140,17
20180140,23
20180140,24
20180140,26
20180140,27
20180140,29
20180140,32
20180140,40
20180140,48
20180140,49
20180140,50
20180140,51
20180140,52
20180140,53
20180140,55
20180140,56
20180140,57
20180140,75
20180140,82
20180140,67
20180140,61
20180140,58
20180140,60
20180140,72
20180140,69
20180147,1
20180147,2
20180147,3
20180147,4
20180147,5
20180147,7
20180147,8
20180147,9
20180147,10
20180147,11
20180147,13
20180147,14
20180147,15
20180147,16
20180147,18
20180147,19
20180147,20
20180147,21
20180147,22
20180147,25
20180147,176
20180147,177
20180147,178
20180147,6
20180147,12
20180147,17
20180147,23
20180147,24
20180147,26
20180147,27
20180147,29
20180147,32
20180147,40
20180147,48
20180147,49
20180147,50
20180147,51
20180147,52
20180147,53
20180147,55
20180147,56
20180147,57
20180147,75
20180147,82
20180147,58
20180147,60
20180147,73
20180147,74
20180147,72
20180147,67
20180157,1
20180157,2
20180157,3
20180157,4
20180157,5
20180157,7
20180157,8
20180157,9
20180157,10
20180157,11
20180157,13
20180157,14
20180157,15
20180157,16
20180157,18
20180157,19
20180157,20
20180157,21
20180157,22
20180157,25
20180157,176
20180157,177
20180157,178
20180157,6
20180157,12
20180157,17
20180157,23
20180157,24
20180157,26
20180157,27
20180157,29
20180157,32
20180157,40
20180157,48
20180157,49
20180157,50
20180157,51
20180157,52
20180157,53
20180157,55
20180157,56
20180157,57
20180157,75
20180157,82
20180157,70
20180157,65
20180157,66
20180157,62
20180157,73
20180157,64
20180161,1
20180161,2
20180161,3
20180161,4
20180161,5
20180161,7
20180161,8
20180161,9
20180161,10
20180161,11
20180161,13
20180161,14
20180161,15
20180161,16
20180161,18
20180161,19
20180161,20
20180161,21
20180161,22
20180161,25
20180161,176
20180161,177
20180161,178
20180161,6
20180161,12
20180161,17
20180161,23
20180161,24
20180161,26
20180161,27
20180161,29
20180161,32
20180161,40
20180161,48
20180161,49
20180161,50
20180161,51
20180161,52
20180161,53
20180161,55
20180161,56
20180161,57
20180161,75
20180161,82
20180161,73
20180161,70
20180161,65
20180161,67
20180161,59
20180161,60
20180167,1
20180167,2
20180167,3
20180167,4
20180167,5
20180167,7
20180167,8
20180167,9
20180167,10
20180167,11
20180167,13
20180167,14
20180167,15
20180167,16
20180167,18
20180167,19
20180167,20
20180167,21
20180167,22
20180167,25
20180167,176
20180167,177
20180167,178
20180167,6
20180167,12
20180167,17
20180167,23
20180167,24
20180167,26
20180167,27
20180167,29
20180167,32
20180167,40
20180167,48
20180167,49
20180167,50
20180167,51
20180167,52
20180167,53
20180167,55
20180167,56
20180167,57
20180167,75
20180167,82
20180167,62
20180167,61
20180167,64
20180167,68
20180167,63
20180167,66
20180177,1
20180177,2
20180177,3
20180177,4
20180177,5
20180177,7
20180177,8
20180177,9
20180177,10
20180177,11
20180177,13
20180177,14
20180177,15
20180177,16
20180177,18
20180177,19
20180177,20
20180177,21
20180177,22
20180177,25
20180177,176
20180177,177
20180177,178
20180177,6
20180177,12
20180177,17
20180177,23
20180177,24
20180177,26
20180177,27
20180177,29
20180177,32
20180177,40
20180177,48
20180177,49
20180177,50
20180177,51
20180177,52
20180177,53
20180177,55
20180177,56
20180177,57
20180177,75
20180177,82
20180177,66
20180177,67
20180177,59
20180177,60
20180177,68
20180177,62
20180179,1
20180179,2
20180179,3
20180179,4
20180179,5
20180179,7
20180179,8
20180179,9
20180179,10
20180179,11
20180179,13
20180179,14
20180179,15
20180179,16
20180179,18
20180179,19
20180179,20
20180179,21
20180179,22
20180179,25
20180179,176
20180179,177
20180179,178
20180179,6
20180179,12
20180179,17
20180179,23
20180179,24
20180179,26
20180179,27
20180179,29
20180179,32
20180179,40
20180179,48
20180179,49
20180179,50
20180179,51
20180179,52
20180179,53
20180179,55
20180179,56
20180179,57
20180179,75
20180179,82
20180179,69
20180179,64
20180179,73
20180179,60
20180179,70
20180179,65
20180184,1
20180184,2
20180184,3
20180184,4
20180184,5
20180184,7
20180184,8
20180184,9
20180184,10
20180184,11
20180184,13
20180184,14
20180184,15
20180184,16
20180184,18
20180184,19
20180184,20
20180184,21
20180184,22
20180184,25
20180184,176
20180184,177
20180184,178
20180184,6
20180184,12
20180184,17
20180184,23
20180184,24
20180184,26
20180184,27
20180184,29
20180184,32
20180184,40
20180184,48
20180184,49
20180184,50
20180184,51
20180184,52
20180184,53
20180184,55
20180184,56
20180184,57
20180184,75
20180184,82
20180184,73
20180184,64
20180184,62
20180184,67
20180184,60
20180184,74
20180188,1
20180188,2
20180188,3
20180188,4
20180188,5
20180188,7
20180188,8
20180188,9
20180188,10
20180188,11
20180188,13
20180188,14
20180188,15
20180188,16
20180188,18
20180188,19
20180188,20
20180188,21
20180188,22
20180188,25
20180188,176
20180188,177
20180188,178
20180188,6
20180188,12
20180188,17
20180188,23
20180188,24
20180188,26
20180188,27
20180188,29
20180188,32
20180188,40
20180188,48
20180188,49
20180188,50
20180188,51
20180188,52
20180188,53
20180188,55
20180188,56
20180188,57
20180188,75
20180188,82
20180188,62
20180188,67
20180188,71
20180188,58
20180188,68
20180188,74
20180191,1
20180191,2
20180191,3
20180191,4
20180191,5
20180191,7
20180191,8
20180191,9
20180191,10
20180191,11
20180191,13
20180191,14
20180191,15
20180191,16
20180191,18
20180191,19
20180191,20
20180191,21
20180191,22
20180191,25
20180191,176
20180191,177
20180191,178
20180191,6
20180191,12
20180191,17
20180191,23
20180191,24
20180191,26
20180191,27
20180191,29
20180191,32
20180191,40
20180191,48
20180191,49
20180191,50
20180191,51
20180191,52
20180191,53
20180191,55
20180191,56
20180191,57
20180191,75
20180191,82
20180191,60
20180191,68
20180191,58
20180191,72
20180191,62
20180191,70
20180194,1
20180194,2
20180194,3
20180194,4
20180194,5
20180194,7
20180194,8
20180194,9
20180194,10
20180194,11
20180194,13
20180194,14
20180194,15
20180194,16
20180194,18
20180194,19
20180194,20
20180194,21
20180194,22
20180194,25
20180194,176
20180194,177
20180194,178
20180194,6
20180194,12
20180194,17
20180194,23
20180194,24
20180194,26
20180194,27
20180194,29
20180194,32
20180194,40
20180194,48
20180194,49
20180194,50
20180194,51
20180194,52
20180194,53
20180194,55
20180194,56
20180194,57
20180194,75
20180194,82
20180194,74
20180194,72
20180194,61
20180194,68
20180194,62
20180194,69
20180197,1
20180197,2
20180197,3
20180197,4
20180197,5
20180197,7
20180197,8
20180197,9
20180197,10
20180197,11
20180197,13
20180197,14
20180197,15
20180197,16
20180197,18
20180197,19
20180197,20
20180197,21
20180197,22
20180197,25
20180197,176
20180197,177
20180197,178
20180197,6
20180197,12
20180197,17
20180197,23
20180197,24
20180197,26
20180197,27
20180197,29
20180197,32
20180197,40
20180197,48
20180197,49
20180197,50
20180197,51
20180197,52
20180197,53
20180197,55
20180197,56
20180197,57
20180197,75
20180197,82
20180197,68
20180197,71
20180197,72
20180197,69
20180197,61
20180197,62
20180200,1
20180200,2
20180200,3
20180200,4
20180200,5
20180200,7
20180200,8
20180200,9
20180200,10
20180200,11
20180200,13
20180200,14
20180200,15
20180200,16
20180200,18
20180200,19
20180200,20
20180200,21
20180200,22
20180200,25
20180200,176
20180200,177
20180200,178
20180200,6
20180200,12
20180200,17
20180200,23
20180200,24
20180200,26
20180200,27
20180200,29
20180200,32
20180200,40
20180200,48
20180200,49
20180200,50
20180200,51
20180200,52
20180200,53
20180200,55
20180200,56
20180200,57
20180200,75
20180200,82
20180200,61
20180200,68
20180200,62
20180200,64
20180200,71
20180200,74
20180204,1
20180204,2
20180204,3
20180204,4
20180204,5
20180204,7
20180204,8
20180204,9
20180204,10
20180204,11
20180204,13
20180204,14
20180204,15
20180204,16
20180204,18
20180204,19
20180204,20
20180204,21
20180204,22
20180204,25
20180204,176
20180204,177
20180204,178
20180204,6
20180204,12
20180204,17
20180204,23
20180204,24
20180204,26
20180204,27
20180204,29
20180204,32
20180204,40
20180204,48
20180204,49
20180204,50
20180204,51
20180204,52
20180204,53
20180204,55
20180204,56
20180204,57
20180204,75
20180204,82
20180204,74
20180204,58
20180204,68
20180204,67
20180204,65
20180204,72
20180206,1
20180206,2
20180206,3
20180206,4
20180206,5
20180206,7
20180206,8
20180206,9
20180206,10
20180206,11
20180206,13
20180206,14
20180206,15
20180206,16
20180206,18
20180206,19
20180206,20
20180206,21
20180206,22
20180206,25
20180206,176
20180206,177
20180206,178
20180206,6
20180206,12
20180206,17
20180206,23
20180206,24
20180206,26
20180206,27
20180206,29
20180206,32
20180206,40
20180206,48
20180206,49
20180206,50
20180206,51
20180206,52
20180206,53
20180206,55
20180206,56
20180206,57
20180206,75
20180206,82
20180206,66
20180206,73
20180206,68
20180206,58
20180206,60
20180206,69
20180209,1
20180209,2
20180209,3
20180209,4
20180209,5
20180209,7
20180209,8
20180209,9
20180209,10
20180209,11
20180209,13
20180209,14
20180209,15
20180209,16
20180209,18
20180209,19
20180209,20
20180209,21
20180209,22
20180209,25
20180209,176
20180209,177
20180209,178
20180209,6
20180209,12
20180209,17
20180209,23
20180209,24
20180209,26
20180209,27
20180209,29
20180209,32
20180209,40
20180209,48
20180209,49
20180209,50
20180209,51
20180209,52
20180209,53
20180209,55
20180209,56
20180209,57
20180209,75
20180209,82
20180209,67
20180209,61
20180209,59
20180209,74
20180209,70
20180209,62
20180210,1
20180210,2
20180210,3
20180210,4
20180210,5
20180210,7
20180210,8
20180210,9
20180210,10
20180210,11
20180210,13
20180210,14
20180210,15
20180210,16
20180210,18
20180210,19
20180210,20
20180210,21
20180210,22
20180210,25
20180210,176
20180210,177
20180210,178
20180210,6
20180210,12
20180210,17
20180210,23
20180210,24
20180210,26
20180210,27
20180210,29
20180210,32
20180210,40
20180210,48
20180210,49
20180210,50
20180210,51
20180210,52
20180210,53
20180210,55
20180210,56
20180210,57
20180210,75
20180210,82
20180210,61
20180210,63
20180210,68
20180210,65
20180210,59
20180210,67
20180212,1
20180212,2
20180212,3
20180212,4
20180212,5
20180212,7
20180212,8
20180212,9
20180212,10
20180212,11
20180212,13
20180212,14
20180212,15
20180212,16
20180212,18
20180212,19
20180212,20
20180212,21
20180212,22
20180212,25
20180212,176
20180212,177
20180212,178
20180212,6
20180212,12
20180212,17
20180212,23
20180212,24
20180212,26
20180212,27
20180212,29
20180212,32
20180212,40
20180212,48
20180212,49
20180212,50
20180212,51
20180212,52
20180212,53
20180212,55
20180212,56
20180212,57
20180212,75
20180212,82
20180212,65
20180212,60
20180212,64
20180212,68
20180212,72
20180212,69
20180217,1
20180217,2
20180217,3
20180217,4
20180217,5
20180217,7
20180217,8
20180217,9
20180217,10
20180217,11
20180217,13
20180217,14
20180217,15
20180217,16
20180217,18
20180217,19
20180217,20
20180217,21
20180217,22
20180217,25
20180217,176
20180217,177
20180217,178
20180217,6
20180217,12
20180217,17
20180217,23
20180217,24
20180217,26
20180217,27
20180217,29
20180217,32
20180217,40
20180217,48
20180217,49
20180217,50
20180217,51
20180217,52
20180217,53
20180217,55
20180217,56
20180217,57
20180217,75
20180217,82
20180217,71
20180217,63
20180217,59
20180217,68
20180217,74
20180217,61
20180226,1
20180226,2
20180226,3
20180226,4
20180226,5
20180226,7
20180226,8
20180226,9
20180226,10
20180226,11
20180226,13
20180226,14
20180226,15
20180226,16
20180226,18
20180226,19
20180226,20
20180226,21
20180226,22
20180226,25
20180226,176
20180226,177
20180226,178
20180226,6
20180226,12
20180226,17
20180226,23
20180226,24
20180226,26
20180226,27
20180226,29
20180226,32
20180226,40
20180226,48
20180226,49
20180226,50
20180226,51
20180226,52
20180226,53
20180226,55
20180226,56
20180226,57
20180226,75
20180226,82
20180226,64
20180226,66
20180226,68
20180226,65
20180226,59
20180226,63
20180235,1
20180235,2
20180235,3
20180235,4
20180235,5
20180235,7
20180235,8
20180235,9
20180235,10
20180235,11
20180235,13
20180235,14
20180235,15
20180235,16
20180235,18
20180235,19
20180235,20
20180235,21
20180235,22
20180235,25
20180235,176
20180235,177
20180235,178
20180235,6
20180235,12
20180235,17
20180235,23
20180235,24
20180235,26
20180235,27
20180235,29
20180235,32
20180235,40
20180235,48
20180235,49
20180235,50
20180235,51
20180235,52
20180235,53
20180235,55
20180235,56
20180235,57
20180235,75
20180235,82
20180235,69
20180235,60
20180235,66
20180235,63
20180235,74
20180235,70
20180241,1
20180241,2
20180241,3
20180241,4
20180241,5
20180241,7
20180241,8
20180241,9
20180241,10
20180241,11
20180241,13
20180241,14
20180241,15
20180241,16
20180241,18
20180241,19
20180241,20
20180241,21
20180241,22
20180241,25
20180241,176
20180241,177
20180241,178
20180241,6
20180241,12
20180241,17
20180241,23
20180241,24
20180241,26
20180241,27
