StudentID,CourseID
20190038,2
20190038,3
20190038,4
20190038,5
20190038,7
20190038,8
20190038,9
20190038,10
20190038,11
20190038,13
20190038,14
20190038,15
20190038,16
20190038,18
20190038,19
20190038,20
20190038,21
20190038,22
20190038,25
20190038,178
20190038,6
20190038,12
20190038,17
20190038,23
20190038,24
20190038,26
20190038,27
20190038,29
20190038,32
20190038,50
20190038,51
20190038,52
20190038,53
20190038,75
20190038,82
20190039,1
20190039,2
20190039,3
20190039,4
20190039,5
20190039,7
20190039,8
20190039,9
20190039,10
20190039,11
20190039,13
20190039,14
20190039,15
20190039,16
20190039,18
20190039,19
20190039,20
20190039,21
20190039,22
20190039,25
20190039,178
20190039,6
20190039,12
20190039,17
20190039,23
20190039,24
20190039,26
20190039,27
20190039,29
20190039,32
20190039,50
20190039,51
20190039,52
20190039,53
20190039,75
20190039,82
20190042,1
20190042,2
20190042,3
20190042,4
20190042,5
20190042,7
20190042,8
20190042,9
20190042,10
20190042,11
20190042,13
20190042,14
20190042,15
20190042,16
20190042,18
20190042,19
20190042,20
20190042,21
20190042,22
20190042,25
20190042,178
20190042,6
20190042,12
20190042,17
20190042,23
20190042,24
20190042,26
20190042,27
20190042,29
20190042,32
20190042,50
20190042,51
20190042,52
20190042,53
20190042,75
20190042,82
20190043,1
20190043,2
20190043,3
20190043,4
20190043,5
20190043,7
20190043,8
20190043,9
20190043,10
20190043,11
20190043,13
20190043,14
20190043,15
20190043,16
20190043,18
20190043,19
20190043,20
20190043,21
20190043,22
20190043,25
20190043,178
20190043,6
20190043,12
20190043,17
20190043,23
20190043,24
20190043,26
20190043,27
20190043,29
20190043,32
20190043,50
20190043,51
20190043,52
20190043,53
20190043,75
20190043,82
20190061,1
20190061,2
20190061,3
20190061,4
20190061,5
20190061,7
20190061,8
20190061,9
20190061,10
20190061,11
20190061,13
20190061,14
20190061,15
20190061,16
20190061,18
20190061,19
20190061,20
20190061,21
20190061,22
20190061,25
20190061,178
20190061,6
20190061,12
20190061,17
20190061,23
20190061,24
20190061,26
20190061,27
20190061,29
20190061,32
20190061,50
20190061,51
20190061,52
20190061,53
20190061,75
20190061,82
20190065,1
20190065,2
20190065,3
20190065,4
20190065,5
20190065,7
20190065,8
20190065,9
20190065,10
20190065,11
20190065,13
20190065,14
20190065,15
20190065,16
20190065,18
20190065,19
20190065,20
20190065,21
20190065,22
20190065,25
20190065,178
20190065,6
20190065,12
20190065,17
20190065,23
20190065,24
20190065,26
20190065,27
20190065,29
20190065,32
20190065,50
20190065,51
20190065,52
20190065,53
20190065,75
20190065,82
20190073,1
20190073,2
20190073,3
20190073,4
20190073,5
20190073,7
20190073,8
20190073,9
20190073,10
20190073,11
20190073,13
20190073,14
20190073,15
20190073,16
20190073,18
20190073,19
20190073,20
20190073,21
20190073,22
20190073,25
20190073,178
20190073,6
20190073,12
20190073,17
20190073,23
20190073,24
20190073,26
20190073,27
20190073,29
20190073,32
20190073,50
20190073,51
20190073,52
20190073,53
20190073,75
20190073,82
20190077,1
20190077,2
20190077,3
20190077,4
20190077,5
20190077,7
20190077,8
20190077,9
20190077,10
20190077,11
20190077,13
20190077,14
20190077,15
20190077,16
20190077,18
20190077,19
20190077,20
20190077,21
20190077,22
20190077,25
20190077,178
20190077,6
20190077,12
20190077,17
20190077,23
20190077,24
20190077,26
20190077,27
20190077,29
20190077,32
20190077,50
20190077,51
20190077,52
20190077,53
20190077,75
20190077,82
20190086,1
20190086,2
20190086,3
20190086,4
20190086,5
20190086,7
20190086,8
20190086,9
20190086,10
20190086,11
20190086,13
20190086,14
20190086,15
20190086,16
20190086,18
20190086,19
20190086,20
20190086,21
20190086,22
20190086,25
20190086,178
20190086,6
20190086,12
20190086,17
20190086,23
20190086,24
20190086,26
20190086,27
20190086,29
20190086,32
20190086,50
20190086,51
20190086,52
20190086,53
20190086,75
20190086,82
20190088,1
20190088,2
20190088,3
20190088,4
20190088,5
20190088,7
20190088,8
20190088,9
20190088,10
20190088,11
20190088,13
20190088,14
20190088,15
20190088,16
20190088,18
20190088,19
20190088,20
20190088,21
20190088,22
20190088,25
20190088,178
20190088,6
20190088,12
20190088,17
20190088,23
20190088,24
20190088,26
20190088,27
20190088,29
20190088,32
20190088,50
20190088,51
20190088,52
20190088,53
20190088,75
20190088,82
20190093,1
20190093,2
20190093,3
20190093,4
20190093,5
20190093,7
20190093,8
20190093,9
20190093,10
20190093,11
20190093,13
20190093,14
20190093,15
20190093,16
20190093,18
20190093,19
20190093,20
20190093,21
20190093,22
20190093,25
20190093,178
20190093,6
20190093,12
20190093,17
20190093,23
20190093,24
20190093,26
20190093,27
20190093,29
20190093,32
20190093,50
20190093,51
20190093,52
20190093,53
20190093,75
20190093,82
20190097,1
20190097,2
20190097,3
20190097,4
20190097,5
20190097,7
20190097,8
20190097,9
20190097,10
20190097,11
20190097,13
20190097,14
20190097,15
20190097,16
20190097,18
20190097,19
20190097,20
20190097,21
20190097,22
20190097,25
20190097,178
20190097,6
20190097,12
20190097,17
20190097,23
20190097,24
20190097,26
20190097,27
20190097,29
20190097,32
20190097,50
20190097,51
20190097,52
20190097,53
20190097,75
20190097,82
20190099,1
20190099,2
20190099,3
20190099,4
20190099,5
20190099,7
20190099,8
20190099,9
20190099,10
20190099,11
20190099,13
20190099,14
20190099,15
20190099,16
20190099,18
20190099,19
20190099,20
20190099,21
20190099,22
20190099,25
20190099,178
20190099,6
20190099,12
20190099,17
20190099,23
20190099,24
20190099,26
20190099,27
20190099,29
20190099,32
20190099,50
20190099,51
20190099,52
20190099,53
20190099,75
20190099,82
20190101,1
20190101,2
20190101,3
20190101,4
20190101,5
20190101,7
20190101,8
20190101,9
20190101,10
20190101,11
20190101,13
20190101,14
20190101,15
20190101,16
20190101,18
20190101,19
20190101,20
20190101,21
20190101,22
20190101,25
20190101,178
20190101,6
20190101,12
20190101,17
20190101,23
20190101,24
20190101,26
20190101,27
20190101,29
20190101,32
20190101,50
20190101,51
20190101,52
20190101,53
20190101,75
20190101,82
20190106,1
20190106,2
20190106,3
20190106,4
20190106,5
20190106,7
20190106,8
20190106,9
20190106,10
20190106,11
20190106,13
20190106,14
20190106,15
20190106,16
20190106,18
20190106,19
20190106,20
20190106,21
20190106,22
20190106,25
20190106,178
20190106,6
20190106,12
20190106,17
20190106,23
20190106,24
20190106,26
20190106,27
20190106,29
20190106,32
20190106,50
20190106,51
20190106,52
20190106,53
20190106,75
20190106,82
20190109,1
20190109,2
20190109,3
20190109,4
20190109,5
20190109,7
20190109,8
20190109,9
20190109,10
20190109,11
20190109,13
20190109,14
20190109,15
20190109,16
20190109,18
20190109,19
20190109,20
20190109,21
20190109,22
20190109,25
20190109,178
20190109,6
20190109,12
20190109,17
20190109,23
20190109,24
20190109,26
20190109,27
20190109,29
20190109,32
20190109,50
20190109,51
20190109,52
20190109,53
20190109,75
20190109,82
20190117,1
20190117,2
20190117,3
20190117,4
20190117,5
20190117,7
20190117,8
20190117,9
20190117,10
20190117,11
20190117,13
20190117,14
20190117,15
20190117,16
20190117,18
20190117,19
20190117,20
20190117,21
20190117,22
20190117,25
20190117,178
20190117,6
20190117,12
20190117,17
20190117,23
20190117,24
20190117,26
20190117,27
20190117,29
20190117,32
20190117,50
20190117,51
20190117,52
20190117,53
20190117,75
20190117,82
20190118,1
20190118,2
20190118,3
20190118,4
20190118,5
20190118,7
20190118,8
20190118,9
20190118,10
20190118,11
20190118,13
20190118,14
20190118,15
20190118,16
20190118,18
20190118,19
20190118,20
20190118,21
20190118,22
20190118,25
20190118,178
20190118,6
20190118,12
20190118,17
20190118,23
20190118,24
20190118,26
20190118,27
20190118,29
20190118,32
20190118,50
20190118,51
20190118,52
20190118,53
20190118,75
20190118,82
20190119,1
20190119,2
20190119,3
20190119,4
20190119,5
20190119,7
20190119,8
20190119,9
20190119,10
20190119,11
20190119,13
20190119,14
20190119,15
20190119,16
20190119,18
20190119,19
20190119,20
20190119,21
20190119,22
20190119,25
20190119,178
20190119,6
20190119,12
20190119,17
20190119,23
20190119,24
20190119,26
20190119,27
20190119,29
20190119,32
20190119,50
20190119,51
20190119,52
20190119,53
20190119,75
20190119,82
20190120,1
20190120,2
20190120,3
20190120,4
20190120,5
20190120,7
20190120,8
20190120,9
20190120,10
20190120,11
20190120,13
20190120,14
20190120,15
20190120,16
20190120,18
20190120,19
20190120,20
20190120,21
20190120,22
20190120,25
20190120,178
20190120,6
20190120,12
20190120,17
20190120,23
20190120,24
20190120,26
20190120,27
20190120,29
20190120,32
20190120,50
20190120,51
20190120,52
20190120,53
20190120,75
20190120,82
20190123,1
20190123,2
20190123,3
20190123,4
20190123,5
20190123,7
20190123,8
20190123,9
20190123,10
20190123,11
20190123,13
20190123,14
20190123,15
20190123,16
20190123,18
20190123,19
20190123,20
20190123,21
20190123,22
20190123,25
20190123,178
20190123,6
20190123,12
20190123,17
20190123,23
20190123,24
20190123,26
20190123,27
20190123,29
20190123,32
20190123,50
20190123,51
20190123,52
20190123,53
20190123,75
20190123,82
20190125,1
20190125,2
20190125,3
20190125,4
20190125,5
20190125,7
20190125,8
20190125,9
20190125,10
20190125,11
20190125,13
20190125,14
20190125,15
20190125,16
20190125,18
20190125,19
20190125,20
20190125,21
20190125,22
20190125,25
20190125,178
20190125,6
20190125,12
20190125,17
20190125,23
20190125,24
20190125,26
20190125,27
20190125,29
20190125,32
20190125,50
20190125,51
20190125,52
20190125,53
20190125,75
20190125,82
20190128,1
20190128,2
20190128,3
20190128,4
20190128,5
20190128,7
20190128,8
20190128,9
20190128,10
20190128,11
20190128,13
20190128,14
20190128,15
20190128,16
20190128,18
20190128,19
20190128,20
20190128,21
20190128,22
20190128,25
20190128,178
20190128,6
20190128,12
20190128,17
20190128,23
20190128,24
20190128,26
20190128,27
20190128,29
20190128,32
20190128,50
20190128,51
20190128,52
20190128,53
20190128,75
20190128,82
20190135,1
20190135,2
20190135,3
20190135,4
20190135,5
20190135,7
20190135,8
20190135,9
20190135,10
20190135,11
20190135,13
20190135,14
20190135,15
20190135,16
20190135,18
20190135,19
20190135,20
20190135,21
20190135,22
20190135,25
20190135,178
20190135,6
20190135,12
20190135,17
20190135,23
20190135,24
20190135,26
20190135,27
20190135,29
20190135,32
20190135,50
20190135,51
20190135,52
20190135,53
20190135,75
20190135,82
20190138,1
20190138,2
20190138,3
20190138,4
20190138,5
20190138,7
20190138,8
20190138,9
20190138,10
20190138,11
20190138,13
20190138,14
20190138,15
20190138,16
20190138,18
20190138,19
20190138,20
20190138,21
20190138,22
20190138,25
20190138,178
20190138,6
20190138,12
20190138,17
20190138,23
20190138,24
20190138,26
20190138,27
20190138,29
20190138,32
20190138,50
20190138,51
20190138,52
20190138,53
20190138,75
20190138,82
20190148,1
20190148,2
20190148,3
20190148,4
20190148,5
20190148,7
20190148,8
20190148,9
20190148,10
20190148,11
20190148,13
20190148,14
20190148,15
20190148,16
20190148,18
20190148,19
20190148,20
20190148,21
20190148,22
20190148,25
20190148,178
20190148,6
20190148,12
20190148,17
20190148,23
20190148,24
20190148,26
20190148,27
20190148,29
20190148,32
20190148,50
20190148,51
20190148,52
20190148,53
20190148,75
20190148,82
20190154,1
20190154,2
20190154,3
20190154,4
20190154,5
20190154,7
20190154,8
20190154,9
20190154,10
20190154,11
20190154,13
20190154,14
20190154,15
20190154,16
20190154,18
20190154,19
20190154,20
20190154,21
20190154,22
20190154,25
20190154,178
20190154,6
20190154,12
20190154,17
20190154,23
20190154,24
20190154,26
20190154,27
20190154,29
20190154,32
20190154,50
20190154,51
20190154,52
20190154,53
20190154,75
20190154,82
20190160,1
20190160,2
20190160,3
20190160,4
20190160,5
20190160,7
20190160,8
20190160,9
20190160,10
20190160,11
20190160,13
20190160,14
20190160,15
20190160,16
20190160,18
20190160,19
20190160,20
20190160,21
20190160,22
20190160,25
20190160,178
20190160,6
20190160,12
20190160,17
20190160,23
20190160,24
20190160,26
20190160,27
20190160,29
20190160,32
20190160,50
20190160,51
20190160,52
20190160,53
20190160,75
20190160,82
20190164,1
20190164,2
20190164,3
20190164,4
20190164,5
20190164,7
20190164,8
20190164,9
20190164,10
20190164,11
20190164,13
20190164,14
20190164,15
20190164,16
20190164,18
20190164,19
20190164,20
20190164,21
20190164,22
20190164,25
20190164,178
20190164,6
20190164,12
20190164,17
20190164,23
20190164,24
20190164,26
20190164,27
20190164,29
20190164,32
20190164,50
20190164,51
20190164,52
20190164,53
20190164,75
20190164,82
20190176,1
20190176,2
20190176,3
20190176,4
20190176,5
20190176,7
20190176,8
20190176,9
20190176,10
20190176,11
20190176,13
20190176,14
20190176,15
20190176,16
20190176,18
20190176,19
20190176,20
20190176,21
20190176,22
20190176,25
20190176,178
20190176,6
20190176,12
20190176,17
20190176,23
20190176,24
20190176,26
20190176,27
20190176,29
20190176,32
20190176,50
20190176,51
20190176,52
20190176,53
20190176,75
20190176,82
20190185,1
20190185,2
20190185,3
20190185,4
20190185,5
20190185,7
20190185,8
20190185,9
20190185,10
20190185,11
20190185,13
20190185,14
20190185,15
20190185,16
20190185,18
20190185,19
20190185,20
20190185,21
20190185,22
20190185,25
20190185,178
20190185,6
20190185,12
20190185,17
20190185,23
20190185,24
20190185,26
20190185,27
20190185,29
20190185,32
20190185,50
20190185,51
20190185,52
20190185,53
20190185,75
20190185,82
20190191,1
20190191,2
20190191,3
20190191,4
20190191,5
20190191,7
20190191,8
20190191,9
20190191,10
20190191,11
20190191,13
20190191,14
20190191,15
20190191,16
20190191,18
20190191,19
20190191,20
20190191,21
20190191,22
20190191,25
20190191,178
20190191,6
20190191,12
20190191,17
20190191,23
20190191,24
20190191,26
20190191,27
20190191,29
20190191,32
20190191,50
20190191,51
20190191,52
20190191,53
20190191,75
20190191,82
20190192,1
20190192,2
20190192,3
20190192,4
20190192,5
20190192,7
20190192,8
20190192,9
20190192,10
20190192,11
20190192,13
20190192,14
20190192,15
20190192,16
20190192,18
20190192,19
20190192,20
20190192,21
20190192,22
20190192,25
20190192,178
20190192,6
20190192,12
20190192,17
20190192,23
20190192,24
20190192,26
20190192,27
20190192,29
20190192,32
20190192,50
20190192,51
20190192,52
20190192,53
20190192,75
20190192,82
20190195,1
20190195,2
20190195,3
20190195,4
20190195,5
20190195,7
20190195,8
20190195,9
20190195,10
20190195,11
20190195,13
20190195,14
20190195,15
20190195,16
20190195,18
20190195,19
20190195,20
20190195,21
20190195,22
20190195,25
20190195,178
20190195,6
20190195,12
20190195,17
20190195,23
20190195,24
20190195,26
20190195,27
20190195,29
20190195,32
20190195,50
20190195,51
20190195,52
20190195,53
20190195,75
20190195,82
20190207,1
20190207,2
20190207,3
20190207,4
20190207,5
20190207,7
20190207,8
20190207,9
20190207,10
20190207,11
20190207,13
20190207,14
20190207,15
20190207,16
20190207,18
20190207,19
20190207,20
20190207,21
20190207,22
20190207,25
20190207,178
20190207,6
20190207,12
20190207,17
20190207,23
20190207,24
20190207,26
20190207,27
20190207,29
20190207,32
20190207,50
20190207,51
20190207,52
20190207,53
20190207,75
20190207,82
20190209,1
20190209,2
20190209,3
20190209,4
20190209,5
20190209,7
20190209,8
20190209,9
20190209,10
20190209,11
20190209,13
20190209,14
20190209,15
20190209,16
20190209,18
20190209,19
20190209,20
20190209,21
20190209,22
20190209,25
20190209,178
20190209,6
20190209,12
20190209,17
20190209,23
20190209,24
20190209,26
20190209,27
20190209,29
20190209,32
20190209,50
20190209,51
20190209,52
20190209,53
20190209,75
20190209,82
20190212,1
20190212,2
20190212,3
20190212,4
20190212,5
20190212,7
20190212,8
20190212,9
20190212,10
20190212,11
20190212,13
20190212,14
20190212,15
20190212,16
20190212,18
20190212,19
20190212,20
20190212,21
20190212,22
20190212,25
20190212,178
20190212,6
20190212,12
20190212,17
20190212,23
20190212,24
20190212,26
20190212,27
20190212,29
20190212,32
20190212,50
20190212,51
20190212,52
20190212,53
20190212,75
20190212,82
20190219,1
20190219,2
20190219,3
20190219,4
20190219,5
20190219,7
20190219,8
20190219,9
20190219,10
20190219,11
20190219,13
20190219,14
20190219,15
20190219,16
20190219,18
20190219,19
20190219,20
20190219,21
20190219,22
20190219,25
20190219,178
20190219,6
20190219,12
20190219,17
20190219,23
20190219,24
20190219,26
20190219,27
20190219,29
20190219,32
20190219,50
20190219,51
20190219,52
20190219,53
20190219,75
20190219,82
20190221,1
20190221,2
20190221,3
20190221,4
20190221,5
20190221,7
20190221,8
20190221,9
20190221,10
20190221,11
20190221,13
20190221,14
20190221,15
20190221,16
20190221,18
20190221,19
20190221,20
20190221,21
20190221,22
20190221,25
20190221,178
20190221,6
20190221,12
20190221,17
20190221,23
20190221,24
20190221,26
20190221,27
20190221,29
20190221,32
20190221,50
20190221,51
20190221,52
20190221,53
20190221,75
20190221,82
20190232,1
20190232,2
20190232,3
20190232,4
20190232,5
20190232,7
20190232,8
20190232,9
20190232,10
20190232,11
20190232,13
20190232,14
20190232,15
20190232,16
20190232,18
20190232,19
20190232,20
20190232,21
20190232,22
20190232,25
20190232,178
20190232,6
20190232,12
20190232,17
20190232,23
20190232,24
20190232,26
20190232,27
20190232,29
20190232,32
20190232,50
20190232,51
20190232,52
20190232,53
20190232,75
20190232,82
20190234,1
20190234,2
20190234,3
20190234,4
20190234,5
20190234,7
20190234,8
20190234,9
20190234,10
20190234,11
20190234,13
20190234,14
20190234,15
20190234,16
20190234,18
20190234,19
20190234,20
20190234,21
20190234,22
20190234,25
20190234,178
20190234,6
20190234,12
20190234,17
20190234,23
20190234,24
20190234,26
20190234,27
20190234,29
20190234,32
20190234,50
20190234,51
20190234,52
20190234,53
20190234,75
20190234,82
20190239,1
20190239,2
20190239,3
20190239,4
20190239,5
20190239,7
20190239,8
20190239,9
20190239,10
20190239,11
20190239,13
20190239,14
20190239,15
20190239,16
20190239,18
20190239,19
20190239,20
20190239,21
20190239,22
20190239,25
20190239,178
20190239,6
20190239,12
20190239,17
20190239,23
20190239,24
20190239,26
20190239,27
20190239,29
20190239,32
20190239,50
20190239,51
20190239,52
20190239,53
20190239,75
20190239,82
20190242,1
20190242,2
20190242,3
20190242,4
20190242,5
20190242,7
20190242,8
20190242,9
20190242,10
20190242,11
20190242,13
20190242,14
20190242,15
20190242,16
20190242,18
20190242,19
20190242,20
20190242,21
20190242,22
20190242,25
20190242,178
20190242,6
20190242,12
20190242,17
20190242,23
20190242,24
20190242,26
20190242,27
20190242,29
20190242,32
20190242,50
20190242,51
20190242,52
20190242,53
20190242,75
20190242,82
20190243,1
20190243,2
20190243,3
20190243,4
20190243,5
20190243,7
20190243,8
20190243,9
20190243,10
20190243,11
20190243,13
20190243,14
20190243,15
20190243,16
20190243,18
20190243,19
20190243,20
20190243,21
20190243,22
20190243,25
20190243,178
20190243,6
20190243,12
20190243,17
20190243,23
20190243,24
20190243,26
20190243,27
20190243,29
20190243,32
20190243,50
20190243,51
20190243,52
20190243,53
20190243,75
20190243,82
20190245,1
20190245,2
20190245,3
20190245,4
20190245,5
20190245,7
20190245,8
20190245,9
20190245,10
20190245,11
20190245,13
20190245,14
20190245,15
20190245,16
20190245,18
20190245,19
20190245,20
20190245,21
20190245,22
20190245,25
20190245,178
20190245,6
20190245,12
20190245,17
20190245,23
20190245,24
20190245,26
20190245,27
20190245,29
20190245,32
20190245,50
20190245,51
20190245,52
20190245,53
20190245,75
20190245,82
20190246,1
20190246,2
20190246,3
20190246,4
20190246,5
20190246,7
20190246,8
20190246,9
20190246,10
20190246,11
20190246,13
20190246,14
20190246,15
20190246,16
20190246,18
20190246,19
20190246,20
20190246,21
20190246,22
20190246,25
20190246,178
20190246,6
20190246,12
20190246,17
20190246,23
20190246,24
20190246,26
20190246,27
20190246,29
20190246,32
20190246,50
20190246,51
20190246,52
20190246,53
20190246,75
20190246,82
20190267,1
20190267,2
20190267,3
20190267,4
20190267,5
20190267,7
20190267,8
20190267,9
20190267,10
20190267,11
20190267,13
20190267,14
20190267,15
20190267,16
20190267,18
20190267,19
20190267,20
20190267,21
20190267,22
20190267,25
20190267,178
20190267,6
20190267,12
20190267,17
20190267,23
20190267,24
20190267,26
20190267,27
20190267,29
20190267,32
20190267,50
20190267,51
20190267,52
20190267,53
20190267,75
20190267,82
20190272,1
20190272,2
20190272,3
20190272,4
20190272,5
20190272,7
20190272,8
20190272,9
20190272,10
20190272,11
20190272,13
20190272,14
20190272,15
20190272,16
20190272,18
20190272,19
20190272,20
20190272,21
20190272,22
20190272,25
20190272,178
20190272,6
20190272,12
20190272,17
20190272,23
20190272,24
20190272,26
20190272,27
20190272,29
20190272,32
20190272,50
20190272,51
20190272,52
20190272,53
20190272,75
20190272,82
20190277,1
20190277,2
20190277,3
20190277,4
20190277,5
20190277,7
20190277,8
20190277,9
20190277,10
20190277,11
20190277,13
20190277,14
20190277,15
20190277,16
20190277,18
20190277,19
20190277,20
20190277,21
20190277,22
20190277,25
20190277,178
20190277,6
20190277,12
20190277,17
20190277,23
20190277,24
20190277,26
20190277,27
20190277,29
20190277,32
20190277,50
20190277,51
20190277,52
20190277,53
20190277,75
20190277,82
20190281,1
20190281,2
20190281,3
20190281,4
20190281,5
20190281,7
20190281,8
20190281,9
20190281,10
20190281,11
20190281,13
20190281,14
20190281,15
20190281,16
20190281,18
20190281,19
20190281,20
20190281,21
20190281,22
20190281,25
20190281,178
20190281,6
20190281,12
20190281,17
20190281,23
20190281,24
20190281,26
20190281,27
20190281,29
20190281,32
20190281,50
20190281,51
20190281,52
20190281,53
20190281,75
20190281,82
20190287,1
20190287,2
20190287,3
20190287,4
20190287,5
20190287,7
20190287,8
20190287,9
20190287,10
20190287,11
20190287,13
20190287,14
20190287,15
20190287,16
20190287,18
20190287,19
20190287,20
20190287,21
20190287,22
20190287,25
20190287,178
20190287,6
20190287,12
20190287,17
20190287,23
20190287,24
20190287,26
20190287,27
20190287,29
20190287,32
20190287,50
20190287,51
20190287,52
20190287,53
20190287,75
20190287,82
20190293,1
20190293,2
20190293,3
20190293,4
20190293,5
20190293,7
20190293,8
20190293,9
20190293,10
20190293,11
20190293,13
20190293,14
20190293,15
20190293,16
20190293,18
20190293,19
20190293,20
20190293,21
20190293,22
20190293,25
20190293,178
20190293,6
20190293,12
20190293,17
20190293,23
20190293,24
20190293,26
20190293,27
20190293,29
20190293,32
20190293,50
20190293,51
20190293,52
20190293,53
20190293,75
20190293,82
20190302,1
20190302,2
20190302,3
20190302,4
20190302,5
20190302,7
20190302,8
20190302,9
20190302,10
20190302,11
20190302,13
20190302,14
20190302,15
20190302,16
20190302,18
20190302,19
20190302,20
20190302,21
20190302,22
20190302,25
20190302,178
20190302,6
20190302,12
20190302,17
20190302,23
20190302,24
20190302,26
20190302,27
20190302,29
20190302,32
20190302,50
20190302,51
20190302,52
20190302,53
20190302,75
20190302,82
20190305,1
20190305,2
20190305,3
20190305,4
20190305,5
20190305,7
20190305,8
20190305,9
20190305,10
20190305,11
20190305,13
20190305,14
20190305,15
20190305,16
20190305,18
20190305,19
20190305,20
20190305,21
20190305,22
20190305,25
20190305,178
20190305,6
20190305,12
20190305,17
20190305,23
20190305,24
20190305,26
20190305,27
20190305,29
20190305,32
20190305,50
20190305,51
20190305,52
20190305,53
20190305,75
20190305,82
20190312,1
20190312,2
20190312,3
20190312,4
20190312,5
20190312,7
20190312,8
20190312,9
20190312,10
20190312,11
20190312,13
20190312,14
20190312,15
20190312,16
20190312,18
20190312,19
20190312,20
20190312,21
20190312,22
20190312,25
20190312,178
20190312,6
20190312,12
20190312,17
20190312,23
20190312,24
20190312,26
20190312,27
20190312,29
20190312,32
20190312,50
20190312,51
20190312,52
20190312,53
20190312,75
20190312,82
20190318,1
20190318,2
20190318,3
20190318,4
20190318,5
20190318,7
20190318,8
20190318,9
20190318,10
20190318,11
20190318,13
20190318,14
20190318,15
20190318,16
20190318,18
20190318,19
20190318,20
20190318,21
20190318,22
20190318,25
20190318,178
20190318,6
20190318,12
20190318,17
20190318,23
20190318,24
20190318,26
20190318,27
20190318,29
20190318,32
20190318,50
20190318,51
20190318,52
20190318,53
20190318,75
20190318,82
20190320,1
20190320,2
20190320,3
20190320,4
20190320,5
20190320,7
20190320,8
20190320,9
20190320,10
20190320,11
20190320,13
20190320,14
20190320,15
20190320,16
20190320,18
20190320,19
20190320,20
20190320,21
20190320,22
20190320,25
20190320,178
20190320,6
20190320,12
20190320,17
20190320,23
20190320,24
20190320,26
20190320,27
20190320,29
20190320,32
20190320,50
20190320,51
20190320,52
20190320,53
20190320,75
20190320,82
20190321,1
20190321,2
20190321,3
20190321,4
20190321,5
20190321,7
20190321,8
20190321,9
20190321,10
20190321,11
20190321,13
20190321,14
20190321,15
20190321,16
20190321,18
20190321,19
20190321,20
20190321,21
20190321,22
20190321,25
20190321,178
20190321,6
20190321,12
20190321,17
20190321,23
20190321,24
